movieId,avg_rating,vote_count,title,genres,category
77561,3.5106382978723403,47,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller|IMAX,Overhyped (Low Qual/High Pop)
4223,3.5125,40,Enemy at the Gates (2001),Drama|War,Overhyped (Low Qual/High Pop)
2355,3.516304347826087,92,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy,Overhyped (Low Qual/High Pop)
1302,3.517857142857143,56,Field of Dreams (1989),Children|Drama|Fantasy,Overhyped (Low Qual/High Pop)
5956,3.518181818181818,55,Gangs of New York (2002),Crime|Drama,Overhyped (Low Qual/High Pop)
300,3.518518518518518,81,Quiz Show (1994),Drama,Overhyped (Low Qual/High Pop)
357,3.5194174757281553,103,Four Weddings and a Funeral (1994),Comedy|Romance,Overhyped (Low Qual/High Pop)
5464,3.520408163265306,49,Road to Perdition (2002),Crime|Drama,Overhyped (Low Qual/High Pop)
4014,3.521276595744681,47,Chocolat (2000),Drama|Romance,Overhyped (Low Qual/High Pop)
2278,3.5232558139534884,43,Ronin (1998),Action|Crime|Thriller,Overhyped (Low Qual/High Pop)
3301,3.5238095238095237,42,"Whole Nine Yards, The (2000)",Comedy|Crime,Overhyped (Low Qual/High Pop)
2572,3.5277777777777777,54,10 Things I Hate About You (1999),Comedy|Romance,Overhyped (Low Qual/High Pop)
3408,3.5285714285714285,70,Erin Brockovich (2000),Drama,Overhyped (Low Qual/High Pop)
377,3.5292397660818713,171,Speed (1994),Action|Romance|Thriller,Overhyped (Low Qual/High Pop)
37729,3.534090909090909,44,Corpse Bride (2005),Animation|Comedy|Fantasy|Musical|Romance,Overhyped (Low Qual/High Pop)
454,3.5346534653465347,101,"Firm, The (1993)",Drama|Thriller,Overhyped (Low Qual/High Pop)
1517,3.535,100,Austin Powers: International Man of Mystery (1997),Action|Adventure|Comedy,Overhyped (Low Qual/High Pop)
648,3.5370370370370368,162,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,Overhyped (Low Qual/High Pop)
225,3.5384615384615383,52,Disclosure (1994),Drama|Thriller,Overhyped (Low Qual/High Pop)
509,3.540983606557377,61,"Piano, The (1993)",Drama|Romance,Overhyped (Low Qual/High Pop)
5349,3.540983606557377,122,Spider-Man (2002),Action|Adventure|Sci-Fi|Thriller,Overhyped (Low Qual/High Pop)
112,3.5434782608695654,46,Rumble in the Bronx (Hont faan kui) (1995),Action|Adventure|Comedy|Crime,Overhyped (Low Qual/High Pop)
2395,3.5446428571428568,56,Rushmore (1998),Comedy|Drama,Overhyped (Low Qual/High Pop)
151,3.5454545454545454,44,Rob Roy (1995),Action|Drama|Romance|War,Overhyped (Low Qual/High Pop)
440,3.5460526315789473,76,Dave (1993),Comedy|Romance,Overhyped (Low Qual/High Pop)
35836,3.5472972972972974,74,"40-Year-Old Virgin, The (2005)",Comedy|Romance,Overhyped (Low Qual/High Pop)
471,3.55,40,"Hudsucker Proxy, The (1994)",Comedy,Overhyped (Low Qual/High Pop)
3751,3.551282051282051,78,Chicken Run (2000),Animation|Children|Comedy,Overhyped (Low Qual/High Pop)
7293,3.5531914893617023,47,50 First Dates (2004),Comedy|Romance,Overhyped (Low Qual/High Pop)
551,3.553763440860215,93,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,Overhyped (Low Qual/High Pop)
165,3.5555555555555554,144,Die Hard: With a Vengeance (1995),Action|Crime|Thriller,Overhyped (Low Qual/High Pop)
163,3.5606060606060606,66,Desperado (1995),Action|Romance|Western,Overhyped (Low Qual/High Pop)
