movieId,avg_rating,vote_count,title,genres,category
53000,3.5952380952380953,21,28 Weeks Later (2007),Horror|Sci-Fi|Thriller,Hidden Gem (High Qual/Low Pop)
87306,3.5952380952380953,21,Super 8 (2011),Mystery|Sci-Fi|Thriller|IMAX,Hidden Gem (High Qual/Low Pop)
64957,3.5945945945945947,37,"Curious Case of Benjamin Button, The (2008)",Drama|Fantasy|Mystery|Romance,Hidden Gem (High Qual/Low Pop)
3252,3.5925925925925926,27,Scent of a Woman (1992),Drama,Hidden Gem (High Qual/Low Pop)
3396,3.590909090909091,33,"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical,Hidden Gem (High Qual/Low Pop)
45186,3.5892857142857144,28,Mission: Impossible III (2006),Action|Adventure|Thriller,Hidden Gem (High Qual/Low Pop)
1186,3.5869565217391304,23,"Sex, Lies, and Videotape (1989)",Drama,Hidden Gem (High Qual/Low Pop)
348,3.5833333333333335,30,Bullets Over Broadway (1994),Comedy,Hidden Gem (High Qual/Low Pop)
1025,3.58,25,"Sword in the Stone, The (1963)",Animation|Children|Fantasy|Musical,Hidden Gem (High Qual/Low Pop)
106489,3.58,25,"Hobbit: The Desolation of Smaug, The (2013)",Adventure|Fantasy|IMAX,Hidden Gem (High Qual/Low Pop)
104841,3.578125,32,Gravity (2013),Action|Sci-Fi|IMAX,Hidden Gem (High Qual/Low Pop)
2423,3.566666666666667,30,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),Comedy,Hidden Gem (High Qual/Low Pop)
2420,3.5657894736842106,38,"Karate Kid, The (1984)",Drama,Hidden Gem (High Qual/Low Pop)
8533,3.5657894736842106,38,"Notebook, The (2004)",Drama|Romance,Hidden Gem (High Qual/Low Pop)
3300,3.5641025641025643,39,Pitch Black (2000),Horror|Sci-Fi|Thriller,Hidden Gem (High Qual/Low Pop)
